slot,epoch,has_block,block_root,confirmed,confirmed_root,confirmed_slot,confirmation_delay_slots,head_root,finalized_epoch,justified_epoch,num_attestations_injected,is_epoch_boundary,is_missed_slot,fcr_eval_duration_us
13942247,435695,true,0xb8a685b3a22c560f129da5d9536d2645e610b09dc34be6fc70109d6e9a3ff3f9,true,0xb8a685b3a22c560f129da5d9536d2645e610b09dc34be6fc70109d6e9a3ff3f9,13942247,0,0xb8a685b3a22c560f129da5d9536d2645e610b09dc34be6fc70109d6e9a3ff3f9,435693,435694,2,false,false,0
13942248,435695,true,0xf7110c11a0ac2affdee06f21128d51aeddf550026b0f80cb6527f476ebf8d41b,true,0xf7110c11a0ac2affdee06f21128d51aeddf550026b0f80cb6527f476ebf8d41b,13942248,0,0xf7110c11a0ac2affdee06f21128d51aeddf550026b0f80cb6527f476ebf8d41b,435693,435694,4,false,false,0
13942249,435695,true,0x229962ee376e8a1740a4bc97ac0d5df8a7ef5dd5d412e0ea027a30943948fb8f,true,0x229962ee376e8a1740a4bc97ac0d5df8a7ef5dd5d412e0ea027a30943948fb8f,13942249,0,0x229962ee376e8a1740a4bc97ac0d5df8a7ef5dd5d412e0ea027a30943948fb8f,435693,435694,5,false,false,0
13942250,435695,true,0xd86dea54a7ad2d4ee6ea069e54c36d0f1afa7139092763eab83fedd47164841d,true,0xd86dea54a7ad2d4ee6ea069e54c36d0f1afa7139092763eab83fedd47164841d,13942250,0,0xd86dea54a7ad2d4ee6ea069e54c36d0f1afa7139092763eab83fedd47164841d,435693,435694,3,false,false,0
13942251,435695,true,0x3dc387014ff6e4634106db89ff1649ffbf0eca4951bd856bd702162aa9e3161a,true,0xd86dea54a7ad2d4ee6ea069e54c36d0f1afa7139092763eab83fedd47164841d,13942250,1,0x3dc387014ff6e4634106db89ff1649ffbf0eca4951bd856bd702162aa9e3161a,435693,435694,8,false,false,0
13942252,435695,true,0x25b6ed7292903c7f3ae4d813f40ebeecd089f2525e2914a72f6b0b55dfbedc53,true,0x25b6ed7292903c7f3ae4d813f40ebeecd089f2525e2914a72f6b0b55dfbedc53,13942252,0,0x25b6ed7292903c7f3ae4d813f40ebeecd089f2525e2914a72f6b0b55dfbedc53,435693,435694,1,false,false,0
13942253,435695,true,0xcb54fce846da0fea2bce08ad7bf4b7c83b3640bbeabc89e766d7a13ac3831ad5,true,0xcb54fce846da0fea2bce08ad7bf4b7c83b3640bbeabc89e766d7a13ac3831ad5,13942253,0,0xcb54fce846da0fea2bce08ad7bf4b7c83b3640bbeabc89e766d7a13ac3831ad5,435693,435694,3,false,false,0
13942254,435695,true,0x7ab7c6ede08a5e76f5e067057960a5b04db782d55343511f4a5fa5051693b8e9,true,0x7ab7c6ede08a5e76f5e067057960a5b04db782d55343511f4a5fa5051693b8e9,13942254,0,0x7ab7c6ede08a5e76f5e067057960a5b04db782d55343511f4a5fa5051693b8e9,435693,435694,5,false,false,0
13942255,435695,true,0x3b418543fb607309a1015fb80be5d5f390dcaaf2d0c5f4e0e8b424cb0c361d07,true,0x3b418543fb607309a1015fb80be5d5f390dcaaf2d0c5f4e0e8b424cb0c361d07,13942255,0,0x3b418543fb607309a1015fb80be5d5f390dcaaf2d0c5f4e0e8b424cb0c361d07,435693,435694,8,false,false,0
13942256,435695,true,0x05deb1c6efdb671af46b63613b65cc1546306a3455477d07ea47c8e955699643,true,0x05deb1c6efdb671af46b63613b65cc1546306a3455477d07ea47c8e955699643,13942256,0,0x05deb1c6efdb671af46b63613b65cc1546306a3455477d07ea47c8e955699643,435693,435694,7,false,false,0
13942257,435695,true,0xe7cace38323beb45a729cd9895f2936f1b1fb5ec26be01be2fb5b9f06127ec79,true,0xe7cace38323beb45a729cd9895f2936f1b1fb5ec26be01be2fb5b9f06127ec79,13942257,0,0xe7cace38323beb45a729cd9895f2936f1b1fb5ec26be01be2fb5b9f06127ec79,435693,435694,3,false,false,0
13942258,435695,true,0xd72dac8ecad7905061e17a7c10dce9d3daf059875164121c8a68bfc16c639414,true,0xd72dac8ecad7905061e17a7c10dce9d3daf059875164121c8a68bfc16c639414,13942258,0,0xd72dac8ecad7905061e17a7c10dce9d3daf059875164121c8a68bfc16c639414,435693,435694,1,false,false,0
13942259,435695,true,0x0918220e2317859b3f0bcc298c720ca153971c9f7b69710cc75d4f758c41bb8f,true,0x0918220e2317859b3f0bcc298c720ca153971c9f7b69710cc75d4f758c41bb8f,13942259,0,0x0918220e2317859b3f0bcc298c720ca153971c9f7b69710cc75d4f758c41bb8f,435693,435694,3,false,false,0
13942260,435695,true,0xb1ddf1139e250b41766ccecd84c645734504d2c4d85b1c6e9dc28d349f382a43,true,0xb1ddf1139e250b41766ccecd84c645734504d2c4d85b1c6e9dc28d349f382a43,13942260,0,0xb1ddf1139e250b41766ccecd84c645734504d2c4d85b1c6e9dc28d349f382a43,435693,435694,2,false,false,0
13942261,435695,true,0x10b017c880349f09581021dac3579b226979bcadd549137309eaa323fd0cb675,true,0x10b017c880349f09581021dac3579b226979bcadd549137309eaa323fd0cb675,13942261,0,0x10b017c880349f09581021dac3579b226979bcadd549137309eaa323fd0cb675,435693,435694,4,false,false,0
13942262,435695,true,0x4c64dde73eb4f1ea28b165813c782a9e67ee91fe448e483ea89c8af59b6590e4,true,0x4c64dde73eb4f1ea28b165813c782a9e67ee91fe448e483ea89c8af59b6590e4,13942262,0,0x4c64dde73eb4f1ea28b165813c782a9e67ee91fe448e483ea89c8af59b6590e4,435693,435694,1,false,false,0
13942263,435695,true,0x58ab7d23c2eea3e76fcbd0fff11ad174f4077dc9efcb4dab71cf34e644a0f29b,true,0x58ab7d23c2eea3e76fcbd0fff11ad174f4077dc9efcb4dab71cf34e644a0f29b,13942263,0,0x58ab7d23c2eea3e76fcbd0fff11ad174f4077dc9efcb4dab71cf34e644a0f29b,435693,435694,3,false,false,0
13942264,435695,true,0x7633b1bd746d6a62bc0e60e0f42215c9f74aa8f253da181029905e242474254d,true,0x7633b1bd746d6a62bc0e60e0f42215c9f74aa8f253da181029905e242474254d,13942264,0,0x7633b1bd746d6a62bc0e60e0f42215c9f74aa8f253da181029905e242474254d,435693,435694,3,false,false,0
13942265,435695,true,0x5440228a43e25897e9341c3861e483616770c3357caf0c5bcd07f27326a984a2,true,0x5440228a43e25897e9341c3861e483616770c3357caf0c5bcd07f27326a984a2,13942265,0,0x5440228a43e25897e9341c3861e483616770c3357caf0c5bcd07f27326a984a2,435693,435694,2,false,false,0
13942266,435695,true,0x06899a8445c4ad010b220898dc3851749b7c2e71856f06e25e4ec72a88515750,true,0x06899a8445c4ad010b220898dc3851749b7c2e71856f06e25e4ec72a88515750,13942266,0,0x06899a8445c4ad010b220898dc3851749b7c2e71856f06e25e4ec72a88515750,435693,435694,2,false,false,0
13942267,435695,true,0x6c789cd23f33fd5e1d9a7df1d831ac7d615736514a8017b37594baba2497e47a,true,0x6c789cd23f33fd5e1d9a7df1d831ac7d615736514a8017b37594baba2497e47a,13942267,0,0x6c789cd23f33fd5e1d9a7df1d831ac7d615736514a8017b37594baba2497e47a,435693,435694,3,false,false,0
13942268,435695,true,0x3c85970ad1e5cb96df3126432beb219b62384fb3ae2947a93ff11d8565850a96,true,0x3c85970ad1e5cb96df3126432beb219b62384fb3ae2947a93ff11d8565850a96,13942268,0,0x3c85970ad1e5cb96df3126432beb219b62384fb3ae2947a93ff11d8565850a96,435693,435694,3,false,false,0
13942269,435695,true,0x11ff038964489e66379e4988cd20b051dbade7a32f063eac8f81a10930f555c0,true,0x3c85970ad1e5cb96df3126432beb219b62384fb3ae2947a93ff11d8565850a96,13942268,1,0x11ff038964489e66379e4988cd20b051dbade7a32f063eac8f81a10930f555c0,435693,435694,2,false,false,0
13942270,435695,true,0x8e36832b290a23d67c02b50baef5ee7489d9411e37c417cb660ecfcd64fba71b,true,0x8e36832b290a23d67c02b50baef5ee7489d9411e37c417cb660ecfcd64fba71b,13942270,0,0x8e36832b290a23d67c02b50baef5ee7489d9411e37c417cb660ecfcd64fba71b,435693,435694,3,false,false,0
13942271,435695,true,0xddf7924a401114b34c45450fe481deb1c9d46d96b6c56bb63e6c9e13f06ba3bb,true,0xddf7924a401114b34c45450fe481deb1c9d46d96b6c56bb63e6c9e13f06ba3bb,13942271,0,0xddf7924a401114b34c45450fe481deb1c9d46d96b6c56bb63e6c9e13f06ba3bb,435694,435695,6,false,false,0
13942272,435696,true,0x94832575fc094855638675f245771147955ae400304abd8f176b34079dda8d86,true,0x94832575fc094855638675f245771147955ae400304abd8f176b34079dda8d86,13942272,0,0x94832575fc094855638675f245771147955ae400304abd8f176b34079dda8d86,435694,435695,6,true,false,0
13942273,435696,true,0x5e144e5a880a1c3518416971688cc5d6f47b73564715dbe7ac1950e50870a7eb,true,0x5e144e5a880a1c3518416971688cc5d6f47b73564715dbe7ac1950e50870a7eb,13942273,0,0x5e144e5a880a1c3518416971688cc5d6f47b73564715dbe7ac1950e50870a7eb,435694,435695,8,false,false,0
13942274,435696,true,0x5048e1a272b1f506e7f2ead36d035ed66f6edf4fed30781bf2a8543a55bcf572,true,0x5048e1a272b1f506e7f2ead36d035ed66f6edf4fed30781bf2a8543a55bcf572,13942274,0,0x5048e1a272b1f506e7f2ead36d035ed66f6edf4fed30781bf2a8543a55bcf572,435694,435695,8,false,false,0
13942275,435696,true,0x41fc4121601181f392dd4df93ab5df509fcc9f67457acf3d7b9584f1d887e2fd,true,0x41fc4121601181f392dd4df93ab5df509fcc9f67457acf3d7b9584f1d887e2fd,13942275,0,0x41fc4121601181f392dd4df93ab5df509fcc9f67457acf3d7b9584f1d887e2fd,435694,435695,4,false,false,0
13942276,435696,true,0x9419d00ead653da893c9f1a78c4045e23911a2dd1f96654dab716591cc329bdc,true,0x9419d00ead653da893c9f1a78c4045e23911a2dd1f96654dab716591cc329bdc,13942276,0,0x9419d00ead653da893c9f1a78c4045e23911a2dd1f96654dab716591cc329bdc,435694,435695,4,false,false,0
13942277,435696,true,0x03a599161dccb5958c8ef001bd0aeb149f46886a510ff869ee2551a05ac6c825,true,0x03a599161dccb5958c8ef001bd0aeb149f46886a510ff869ee2551a05ac6c825,13942277,0,0x03a599161dccb5958c8ef001bd0aeb149f46886a510ff869ee2551a05ac6c825,435694,435695,3,false,false,0
13942278,435696,true,0xf080876264717dccf392010605c3acb771dd9291a359ecac7db6f709c872fff0,true,0xf080876264717dccf392010605c3acb771dd9291a359ecac7db6f709c872fff0,13942278,0,0xf080876264717dccf392010605c3acb771dd9291a359ecac7db6f709c872fff0,435694,435695,6,false,false,0
13942279,435696,true,0x304c3e05f8fd908e43f0af3a02c2410d50c165ceda30feb557fdf31df4bed71b,true,0x304c3e05f8fd908e43f0af3a02c2410d50c165ceda30feb557fdf31df4bed71b,13942279,0,0x304c3e05f8fd908e43f0af3a02c2410d50c165ceda30feb557fdf31df4bed71b,435694,435695,4,false,false,0
13942280,435696,true,0xdfecf39290b657564f25bd6c8c3dc03dc926725b4b87faa000abac0637c7276d,true,0xdfecf39290b657564f25bd6c8c3dc03dc926725b4b87faa000abac0637c7276d,13942280,0,0xdfecf39290b657564f25bd6c8c3dc03dc926725b4b87faa000abac0637c7276d,435694,435695,6,false,false,0
13942281,435696,true,0x1ab076a92594687990a53ffd3bd0506997ec484da3f539193ece12c7ea7dda73,true,0x1ab076a92594687990a53ffd3bd0506997ec484da3f539193ece12c7ea7dda73,13942281,0,0x1ab076a92594687990a53ffd3bd0506997ec484da3f539193ece12c7ea7dda73,435694,435695,8,false,false,0
13942282,435696,true,0x5866a9f870b58e73fe554706a45deb1a1f8c862382976d48bbb86f0680408778,true,0x5866a9f870b58e73fe554706a45deb1a1f8c862382976d48bbb86f0680408778,13942282,0,0x5866a9f870b58e73fe554706a45deb1a1f8c862382976d48bbb86f0680408778,435694,435695,3,false,false,0
13942283,435696,true,0x3fb34085fbe186a8dc178522e4a2259b180d6cef3910e546f1e43325c1727737,true,0x3fb34085fbe186a8dc178522e4a2259b180d6cef3910e546f1e43325c1727737,13942283,0,0x3fb34085fbe186a8dc178522e4a2259b180d6cef3910e546f1e43325c1727737,435694,435695,4,false,false,0
13942284,435696,true,0xf3e9d344e5ca9cb60d9d7d0054fdd704f266c176dd04e504791d7495802a2808,true,0xf3e9d344e5ca9cb60d9d7d0054fdd704f266c176dd04e504791d7495802a2808,13942284,0,0xf3e9d344e5ca9cb60d9d7d0054fdd704f266c176dd04e504791d7495802a2808,435694,435695,2,false,false,0
13942285,435696,true,0x34be34a91c626518ff7010ccad76bbd3f3f95adf835ff68f6aaec9e04fa7f118,true,0x34be34a91c626518ff7010ccad76bbd3f3f95adf835ff68f6aaec9e04fa7f118,13942285,0,0x34be34a91c626518ff7010ccad76bbd3f3f95adf835ff68f6aaec9e04fa7f118,435694,435695,3,false,false,0
13942286,435696,true,0x61218dad64e119570544dd7c1cca9f981faefed5320265217c40900ed1e83def,true,0x61218dad64e119570544dd7c1cca9f981faefed5320265217c40900ed1e83def,13942286,0,0x61218dad64e119570544dd7c1cca9f981faefed5320265217c40900ed1e83def,435694,435695,8,false,false,0
13942287,435696,true,0xdc54908a0a6ab3327b04730142cf35c7cbb0d6542cb33eb38fa5c06fd7f81846,true,0xdc54908a0a6ab3327b04730142cf35c7cbb0d6542cb33eb38fa5c06fd7f81846,13942287,0,0xdc54908a0a6ab3327b04730142cf35c7cbb0d6542cb33eb38fa5c06fd7f81846,435694,435695,8,false,false,0
13942288,435696,true,0x2259fee41eb04dac927860e2b436311f9c2f4004682b422632b03a881ee1d203,true,0x2259fee41eb04dac927860e2b436311f9c2f4004682b422632b03a881ee1d203,13942288,0,0x2259fee41eb04dac927860e2b436311f9c2f4004682b422632b03a881ee1d203,435694,435695,6,false,false,0
13942289,435696,true,0xba9c03fbcbd6c75118087f57aab82fcd60718f3872db92717d73ed074ac11490,true,0xba9c03fbcbd6c75118087f57aab82fcd60718f3872db92717d73ed074ac11490,13942289,0,0xba9c03fbcbd6c75118087f57aab82fcd60718f3872db92717d73ed074ac11490,435694,435695,5,false,false,0
13942290,435696,true,0xbd3d2a5dd06919d985930c9a81c51f773fea096378bd22f661b2a8fdeb549b38,true,0xbd3d2a5dd06919d985930c9a81c51f773fea096378bd22f661b2a8fdeb549b38,13942290,0,0xbd3d2a5dd06919d985930c9a81c51f773fea096378bd22f661b2a8fdeb549b38,435694,435695,2,false,false,0
13942291,435696,true,0x8e31206d5f9d7b0219c103a436c5bf46e3c411ae834ed351731f3ad41b9d07de,true,0x8e31206d5f9d7b0219c103a436c5bf46e3c411ae834ed351731f3ad41b9d07de,13942291,0,0x8e31206d5f9d7b0219c103a436c5bf46e3c411ae834ed351731f3ad41b9d07de,435694,435695,2,false,false,0
13942292,435696,true,0x5110b7ce10890e2e00acced677e8dc0efc5af4be8521f946299fdc19d7d6c8f5,true,0x5110b7ce10890e2e00acced677e8dc0efc5af4be8521f946299fdc19d7d6c8f5,13942292,0,0x5110b7ce10890e2e00acced677e8dc0efc5af4be8521f946299fdc19d7d6c8f5,435694,435695,8,false,false,0
13942293,435696,true,0x50e74673a3435714b92c8e9e385d63dd012a50b2d6ad1328b5d214e5658e3d30,true,0x50e74673a3435714b92c8e9e385d63dd012a50b2d6ad1328b5d214e5658e3d30,13942293,0,0x50e74673a3435714b92c8e9e385d63dd012a50b2d6ad1328b5d214e5658e3d30,435694,435695,8,false,false,0
13942294,435696,true,0xf2856254c124bafa10300323ccc6f2c83efe4f75482ba3b5e65dd056b39ff470,true,0xf2856254c124bafa10300323ccc6f2c83efe4f75482ba3b5e65dd056b39ff470,13942294,0,0xf2856254c124bafa10300323ccc6f2c83efe4f75482ba3b5e65dd056b39ff470,435694,435695,1,false,false,0
13942295,435696,true,0x0ea6aee30cbc2c8e0b9cde1fbd6d5b7067b03300383d35e8002c1945a6299997,true,0x0ea6aee30cbc2c8e0b9cde1fbd6d5b7067b03300383d35e8002c1945a6299997,13942295,0,0x0ea6aee30cbc2c8e0b9cde1fbd6d5b7067b03300383d35e8002c1945a6299997,435694,435695,1,false,false,0
13942296,435696,true,0x77a4b78444accf825f889313e2892583b27a1d5cd90f312c1d95054bb3f70d31,true,0x77a4b78444accf825f889313e2892583b27a1d5cd90f312c1d95054bb3f70d31,13942296,0,0x77a4b78444accf825f889313e2892583b27a1d5cd90f312c1d95054bb3f70d31,435694,435695,3,false,false,0
13942297,435696,true,0x8a6853bcb3d23498d5980a53be3e4d84e294888df1552917fcffa17a805a599b,true,0x8a6853bcb3d23498d5980a53be3e4d84e294888df1552917fcffa17a805a599b,13942297,0,0x8a6853bcb3d23498d5980a53be3e4d84e294888df1552917fcffa17a805a599b,435694,435695,7,false,false,0
13942298,435696,true,0x67bd35a9592d40a600bcbc5c8cbcffe2dba5ef891d9277d5d6e61bb18d4d1b89,true,0x67bd35a9592d40a600bcbc5c8cbcffe2dba5ef891d9277d5d6e61bb18d4d1b89,13942298,0,0x67bd35a9592d40a600bcbc5c8cbcffe2dba5ef891d9277d5d6e61bb18d4d1b89,435694,435695,8,false,false,0
13942299,435696,true,0x2ec79052d776f8b9cd9b8b09510ac67121d2a0a491322cc6198044da3e9737ba,true,0x2ec79052d776f8b9cd9b8b09510ac67121d2a0a491322cc6198044da3e9737ba,13942299,0,0x2ec79052d776f8b9cd9b8b09510ac67121d2a0a491322cc6198044da3e9737ba,435694,435695,8,false,false,0
13942300,435696,true,0xb41efff26ab11cfbe8af183f7361f422e1a12717696a2f9569f3c1cba742cb4a,true,0xb41efff26ab11cfbe8af183f7361f422e1a12717696a2f9569f3c1cba742cb4a,13942300,0,0xb41efff26ab11cfbe8af183f7361f422e1a12717696a2f9569f3c1cba742cb4a,435694,435695,8,false,false,0
13942301,435696,true,0x58916171171bfbfb0bea39b12300ab87de1cd58f88c333ab509ce39c4fef0726,true,0x58916171171bfbfb0bea39b12300ab87de1cd58f88c333ab509ce39c4fef0726,13942301,0,0x58916171171bfbfb0bea39b12300ab87de1cd58f88c333ab509ce39c4fef0726,435694,435695,6,false,false,0
13942302,435696,true,0x9bb7159830b0d4f57260b6164a1d8a9234964474b48c787eed17ce5398ac5600,true,0x9bb7159830b0d4f57260b6164a1d8a9234964474b48c787eed17ce5398ac5600,13942302,0,0x9bb7159830b0d4f57260b6164a1d8a9234964474b48c787eed17ce5398ac5600,435694,435695,8,false,false,0
13942303,435696,true,0x266fac5f59907e9b025d9f4e1bca008c8a857c2e11169045e47e5594434b7711,true,0x266fac5f59907e9b025d9f4e1bca008c8a857c2e11169045e47e5594434b7711,13942303,0,0x266fac5f59907e9b025d9f4e1bca008c8a857c2e11169045e47e5594434b7711,435695,435696,8,false,false,0
13942304,435697,true,0x7bdefb98434ad6a7edc8c1cd9ee67e887daabcacbb982bd29de3f3d19a7c73a0,true,0x7bdefb98434ad6a7edc8c1cd9ee67e887daabcacbb982bd29de3f3d19a7c73a0,13942304,0,0x7bdefb98434ad6a7edc8c1cd9ee67e887daabcacbb982bd29de3f3d19a7c73a0,435695,435696,8,true,false,0
13942305,435697,true,0x2fcd7ff2a46680b989562d463923f37d9b85d27a97cd580da7c021a00c32cfbe,true,0x2fcd7ff2a46680b989562d463923f37d9b85d27a97cd580da7c021a00c32cfbe,13942305,0,0x2fcd7ff2a46680b989562d463923f37d9b85d27a97cd580da7c021a00c32cfbe,435695,435696,3,false,false,0
13942306,435697,true,0xf16e565d52dd917af8172ae21ae6cbb50ee0f185991f61916f967f8e90c4bbcd,true,0xf16e565d52dd917af8172ae21ae6cbb50ee0f185991f61916f967f8e90c4bbcd,13942306,0,0xf16e565d52dd917af8172ae21ae6cbb50ee0f185991f61916f967f8e90c4bbcd,435695,435696,5,false,false,0
13942307,435697,true,0x4f1a5b5729f7a9249d375c245cb6c1ac441a6aeeb6bdb0ee8c7905fe73454024,true,0x4f1a5b5729f7a9249d375c245cb6c1ac441a6aeeb6bdb0ee8c7905fe73454024,13942307,0,0x4f1a5b5729f7a9249d375c245cb6c1ac441a6aeeb6bdb0ee8c7905fe73454024,435695,435696,6,false,false,0
13942308,435697,true,0xa99d23e8bd8bd19fdfec3662e38fd279bd089181c1b799fc744053d4e8135fd5,true,0xa99d23e8bd8bd19fdfec3662e38fd279bd089181c1b799fc744053d4e8135fd5,13942308,0,0xa99d23e8bd8bd19fdfec3662e38fd279bd089181c1b799fc744053d4e8135fd5,435695,435696,6,false,false,0
13942309,435697,true,0x3cda088fd380f4c0d1852e61d2ad9d5e4df0f106aba6acccf7f76514aaf1533c,true,0x3cda088fd380f4c0d1852e61d2ad9d5e4df0f106aba6acccf7f76514aaf1533c,13942309,0,0x3cda088fd380f4c0d1852e61d2ad9d5e4df0f106aba6acccf7f76514aaf1533c,435695,435696,5,false,false,0
13942310,435697,true,0x40f4f8aadbec78b3d2f11d8e403dcb6981a84521ad0055f07d6a711516f01ccd,true,0x40f4f8aadbec78b3d2f11d8e403dcb6981a84521ad0055f07d6a711516f01ccd,13942310,0,0x40f4f8aadbec78b3d2f11d8e403dcb6981a84521ad0055f07d6a711516f01ccd,435695,435696,2,false,false,0
13942311,435697,true,0xd11fd440b07f1f174d0ede215fccf200fb6873ec7e6de188a6cb90cb47259275,true,0xd11fd440b07f1f174d0ede215fccf200fb6873ec7e6de188a6cb90cb47259275,13942311,0,0xd11fd440b07f1f174d0ede215fccf200fb6873ec7e6de188a6cb90cb47259275,435695,435696,7,false,false,0
13942312,435697,true,0xdeb542b7f2db178f7ed41e7475fd2c825766fe915af10c6335469dcaca00dd90,true,0xdeb542b7f2db178f7ed41e7475fd2c825766fe915af10c6335469dcaca00dd90,13942312,0,0xdeb542b7f2db178f7ed41e7475fd2c825766fe915af10c6335469dcaca00dd90,435695,435696,4,false,false,0
13942313,435697,true,0x2fe096ca2d13195ad9c108f7d6a414484a156a77c12b94ca647534a47b6a0831,true,0x2fe096ca2d13195ad9c108f7d6a414484a156a77c12b94ca647534a47b6a0831,13942313,0,0x2fe096ca2d13195ad9c108f7d6a414484a156a77c12b94ca647534a47b6a0831,435695,435696,2,false,false,0
13942314,435697,true,0x50a6ccc3784333a52c464cf45638d5f1f8a4d4ea9455a0d63070aac38f9f8a34,true,0x50a6ccc3784333a52c464cf45638d5f1f8a4d4ea9455a0d63070aac38f9f8a34,13942314,0,0x50a6ccc3784333a52c464cf45638d5f1f8a4d4ea9455a0d63070aac38f9f8a34,435695,435696,2,false,false,0
13942315,435697,true,0x1b02f13ca4cead79c7e316d63ad9c0d9e855045a287bc63cae51332e66ce0e2e,true,0x1b02f13ca4cead79c7e316d63ad9c0d9e855045a287bc63cae51332e66ce0e2e,13942315,0,0x1b02f13ca4cead79c7e316d63ad9c0d9e855045a287bc63cae51332e66ce0e2e,435695,435696,2,false,false,0
13942316,435697,true,0xd754a8651b2213edafcdd300dd0a0a429bc058776c6af5698b16c9f203929181,true,0xd754a8651b2213edafcdd300dd0a0a429bc058776c6af5698b16c9f203929181,13942316,0,0xd754a8651b2213edafcdd300dd0a0a429bc058776c6af5698b16c9f203929181,435695,435696,5,false,false,0
13942317,435697,true,0x5cbd091161734308b92f5b0b83957d88a15ee848bea183e25c297f4864719a5a,true,0x5cbd091161734308b92f5b0b83957d88a15ee848bea183e25c297f4864719a5a,13942317,0,0x5cbd091161734308b92f5b0b83957d88a15ee848bea183e25c297f4864719a5a,435695,435696,2,false,false,0
13942318,435697,true,0x33292f3fa376d5eacead748d681161556e58fdafcc73db6d0916d05f3061efef,true,0x5cbd091161734308b92f5b0b83957d88a15ee848bea183e25c297f4864719a5a,13942317,1,0x33292f3fa376d5eacead748d681161556e58fdafcc73db6d0916d05f3061efef,435695,435696,7,false,false,0
13942319,435697,true,0xb25eb481f308ea3d43c06d9c6746990e5b108d536976f2ff731f79ab11546f7e,true,0xb25eb481f308ea3d43c06d9c6746990e5b108d536976f2ff731f79ab11546f7e,13942319,0,0xb25eb481f308ea3d43c06d9c6746990e5b108d536976f2ff731f79ab11546f7e,435695,435696,2,false,false,0
13942320,435697,true,0x62ab58baa50ce9a9c0422552ce6b2e0e5aa052deea0931d7d9d0027ef1e83551,true,0x62ab58baa50ce9a9c0422552ce6b2e0e5aa052deea0931d7d9d0027ef1e83551,13942320,0,0x62ab58baa50ce9a9c0422552ce6b2e0e5aa052deea0931d7d9d0027ef1e83551,435695,435696,3,false,false,0
13942321,435697,true,0x60476723a0b37ca65f4831120a5cd369e23d5a6578d20ed0cc7cc65bab353d9f,true,0x60476723a0b37ca65f4831120a5cd369e23d5a6578d20ed0cc7cc65bab353d9f,13942321,0,0x60476723a0b37ca65f4831120a5cd369e23d5a6578d20ed0cc7cc65bab353d9f,435695,435696,3,false,false,0
13942322,435697,true,0xc718d5be0350c645002f3df67533471549f221b8ac6955b7648a2c19e5ddc6b2,true,0xc718d5be0350c645002f3df67533471549f221b8ac6955b7648a2c19e5ddc6b2,13942322,0,0xc718d5be0350c645002f3df67533471549f221b8ac6955b7648a2c19e5ddc6b2,435695,435696,2,false,false,0
13942323,435697,true,0xb0f14d9b950f03c14a08c0dfa667823afe72f3133d7aaacf9d6cd2f32ec0e69d,true,0xc718d5be0350c645002f3df67533471549f221b8ac6955b7648a2c19e5ddc6b2,13942322,1,0xb0f14d9b950f03c14a08c0dfa667823afe72f3133d7aaacf9d6cd2f32ec0e69d,435695,435696,4,false,false,0
13942324,435697,true,0x44a29bf3c7c5d89cf4c0c92d2e601a6fad7998879efba57bdc890173d5504f05,true,0x44a29bf3c7c5d89cf4c0c92d2e601a6fad7998879efba57bdc890173d5504f05,13942324,0,0x44a29bf3c7c5d89cf4c0c92d2e601a6fad7998879efba57bdc890173d5504f05,435695,435696,7,false,false,0
13942325,435697,true,0x8709f6841d7afd09a3dff80f4ed5f89494bcfbcd1e38c5f2437d364dd4586dba,true,0x8709f6841d7afd09a3dff80f4ed5f89494bcfbcd1e38c5f2437d364dd4586dba,13942325,0,0x8709f6841d7afd09a3dff80f4ed5f89494bcfbcd1e38c5f2437d364dd4586dba,435695,435696,3,false,false,0
13942326,435697,true,0xd6e4e6459a28b2a7c6122e9c3e33d1f9725f5b7719ded737e0db36a97e279f5a,true,0xd6e4e6459a28b2a7c6122e9c3e33d1f9725f5b7719ded737e0db36a97e279f5a,13942326,0,0xd6e4e6459a28b2a7c6122e9c3e33d1f9725f5b7719ded737e0db36a97e279f5a,435695,435696,3,false,false,0
13942327,435697,true,0xd6151ba4c39d2fe460bd48ff8a81d202e8456f1d07f67f77da3c06027ba6c41a,true,0xd6151ba4c39d2fe460bd48ff8a81d202e8456f1d07f67f77da3c06027ba6c41a,13942327,0,0xd6151ba4c39d2fe460bd48ff8a81d202e8456f1d07f67f77da3c06027ba6c41a,435695,435696,2,false,false,0
13942328,435697,true,0x5c945c317fae3841f18fdc5bf139630706a6c0b0ace0f4f14883a3e16344f836,true,0x5c945c317fae3841f18fdc5bf139630706a6c0b0ace0f4f14883a3e16344f836,13942328,0,0x5c945c317fae3841f18fdc5bf139630706a6c0b0ace0f4f14883a3e16344f836,435695,435696,4,false,false,0
13942329,435697,true,0x5abad4b01638d412e3e61a1514310f411fa155e18beb693d3464ff43140cd01a,true,0x5abad4b01638d412e3e61a1514310f411fa155e18beb693d3464ff43140cd01a,13942329,0,0x5abad4b01638d412e3e61a1514310f411fa155e18beb693d3464ff43140cd01a,435695,435696,7,false,false,0
13942330,435697,true,0x5dc963d321f20050e7bcd6ecf33da3463ac92391ddad200cf49731e1b6427cb8,true,0x5dc963d321f20050e7bcd6ecf33da3463ac92391ddad200cf49731e1b6427cb8,13942330,0,0x5dc963d321f20050e7bcd6ecf33da3463ac92391ddad200cf49731e1b6427cb8,435695,435696,3,false,false,0
